Date (LT),Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,QC Name
6/1/2023 21:00,21,75.1,161,Unhealthy,78,UG/M3,Valid
6/1/2023 22:00,22,75.7,161,Unhealthy,78,UG/M3,Valid
6/1/2023 23:00,23,74.9,161,Unhealthy,71,UG/M3,Valid
6/2/2023 0:00,0,70.5,159,Unhealthy,59,UG/M3,Valid
6/2/2023 1:00,1,69,158,Unhealthy,65,UG/M3,Valid
6/2/2023 2:00,2,67.6,157,Unhealthy,64,UG/M3,Valid
6/2/2023 3:00,3,67.4,157,Unhealthy,67,UG/M3,Valid
6/2/2023 4:00,4,64.1,155,Unhealthy,57,UG/M3,Valid
6/2/2023 5:00,5,81.6,164,Unhealthy,105,UG/M3,Valid
6/2/2023 6:00,6,100.6,174,Unhealthy,118,UG/M3,Valid
6/2/2023 7:00,7,90.3,169,Unhealthy,80,UG/M3,Valid
6/2/2023 8:00,8,77.6,162,Unhealthy,65,UG/M3,Valid
6/2/2023 9:00,9,69.8,158,Unhealthy,62,UG/M3,Valid
6/2/2023 10:00,10,69.9,158,Unhealthy,70,UG/M3,Valid
6/2/2023 11:00,11,69.4,158,Unhealthy,69,UG/M3,Valid
6/2/2023 12:00,12,67.2,157,Unhealthy,65,UG/M3,Valid
6/2/2023 13:00,13,68.6,158,Unhealthy,70,UG/M3,Valid
6/2/2023 14:00,14,69.3,158,Unhealthy,70,UG/M3,Valid
6/2/2023 15:00,15,69.6,158,Unhealthy,70,UG/M3,Valid
6/2/2023 16:00,16,70.2,159,Unhealthy,71,UG/M3,Valid
6/2/2023 17:00,17,72,160,Unhealthy,74,UG/M3,Valid
6/2/2023 18:00,18,71.3,159,Unhealthy,74,UG/M3,Valid
6/2/2023 19:00,19,71.1,159,Unhealthy,73,UG/M3,Valid
6/2/2023 20:00,20,71,159,Unhealthy,70,UG/M3,Valid
6/2/2023 21:00,21,72,160,Unhealthy,76,UG/M3,Valid
6/2/2023 22:00,22,68.2,158,Unhealthy,56,UG/M3,Valid
6/2/2023 23:00,23,66,156,Unhealthy,60,UG/M3,Valid
6/3/2023 0:00,0,63.8,155,Unhealthy,58,UG/M3,Valid
6/3/2023 1:00,1,61.6,154,Unhealthy,56,UG/M3,Valid
6/3/2023 2:00,2,61.4,154,Unhealthy,61,UG/M3,Valid
6/3/2023 3:00,3,57.9,152,Unhealthy,52,UG/M3,Valid
6/3/2023 4:00,4,57.9,152,Unhealthy,58,UG/M3,Valid
6/3/2023 5:00,5,56.9,152,Unhealthy,55,UG/M3,Valid
6/3/2023 6:00,6,54.3,147,Unhealthy for Sensitive Groups,50,UG/M3,Valid
6/3/2023 7:00,7,53.5,145,Unhealthy for Sensitive Groups,52,UG/M3,Valid
6/3/2023 8:00,8,56,151,Unhealthy,61,UG/M3,Valid
6/3/2023 9:00,9,56.6,152,Unhealthy,60,UG/M3,Valid
6/3/2023 10:00,10,60.8,154,Unhealthy,70,UG/M3,Valid
6/3/2023 11:00,11,62.6,155,Unhealthy,67,UG/M3,Valid
6/3/2023 12:00,12,65.2,156,Unhealthy,71,UG/M3,Valid
6/3/2023 13:00,13,68,157,Unhealthy,73,UG/M3,Valid
6/3/2023 14:00,14,68.9,158,Unhealthy,71,UG/M3,Valid
6/3/2023 15:00,15,70,158,Unhealthy,72,UG/M3,Valid
6/3/2023 16:00,16,72.3,160,Unhealthy,76,UG/M3,Valid
6/3/2023 17:00,17,75.4,161,Unhealthy,80,UG/M3,Valid
6/3/2023 18:00,18,76.5,162,Unhealthy,79,UG/M3,Valid
6/3/2023 19:00,19,78.1,163,Unhealthy,84,UG/M3,Valid
6/3/2023 20:00,20,96.4,172,Unhealthy,114,UG/M3,Valid
6/3/2023 21:00,21,85.8,167,Unhealthy,74,UG/M3,Valid
6/3/2023 22:00,22,79.7,163,Unhealthy,71,UG/M3,Valid
6/3/2023 23:00,23,73.8,160,Unhealthy,66,UG/M3,Valid
6/4/2023 0:00,0,70.5,159,Unhealthy,66,UG/M3,Valid
6/4/2023 1:00,1,61.5,154,Unhealthy,54,UG/M3,Valid
6/4/2023 2:00,2,78.2,163,Unhealthy,95,UG/M3,Valid
6/4/2023 3:00,3,64.6,156,Unhealthy,51,UG/M3,Valid
6/4/2023 4:00,4,60.3,153,Unhealthy,56,UG/M3,Valid
6/4/2023 5:00,5,58.6,153,Unhealthy,57,UG/M3,Valid
6/4/2023 6:00,6,57.8,152,Unhealthy,57,UG/M3,Valid
6/4/2023 7:00,7,59.9,153,Unhealthy,62,UG/M3,Valid
6/4/2023 8:00,8,59,153,Unhealthy,58,UG/M3,Valid
6/4/2023 9:00,9,65,156,Unhealthy,72,UG/M3,Valid
6/4/2023 10:00,10,63.1,155,Unhealthy,61,UG/M3,Valid
6/4/2023 11:00,11,60.3,153,Unhealthy,57,UG/M3,Valid
6/4/2023 12:00,12,57.8,152,Unhealthy,55,UG/M3,Valid
6/4/2023 13:00,13,61.6,154,Unhealthy,66,UG/M3,Valid
6/4/2023 14:00,14,59.5,153,Unhealthy,56,UG/M3,Valid
6/4/2023 15:00,15,59.2,153,Unhealthy,58,UG/M3,Valid
6/4/2023 16:00,16,59,153,Unhealthy,58,UG/M3,Valid
6/4/2023 17:00,17,59.5,153,Unhealthy,61,UG/M3,Valid
6/4/2023 18:00,18,60.8,154,Unhealthy,65,UG/M3,Valid
6/4/2023 19:00,19,69.7,158,Unhealthy,85,UG/M3,Valid
6/4/2023 20:00,20,100.8,174,Unhealthy,128,UG/M3,Valid
6/4/2023 21:00,21,129.4,189,Unhealthy,158,UG/M3,Valid
6/4/2023 22:00,22,117.2,183,Unhealthy,105,UG/M3,Valid
6/4/2023 23:00,23,96.1,172,Unhealthy,75,UG/M3,Valid
6/5/2023 0:00,0,103,176,Unhealthy,110,UG/M3,Valid
6/5/2023 1:00,1,86,167,Unhealthy,69,UG/M3,Valid
6/5/2023 2:00,2,78.5,163,Unhealthy,71,UG/M3,Valid
6/5/2023 3:00,3,79.7,163,Unhealthy,81,UG/M3,Valid
6/5/2023 4:00,4,70.3,159,Unhealthy,61,UG/M3,Valid
6/5/2023 5:00,5,64.1,155,Unhealthy,58,UG/M3,Valid
6/5/2023 6:00,6,60.5,154,Unhealthy,57,UG/M3,Valid
6/5/2023 7:00,7,61.7,154,Unhealthy,63,UG/M3,Valid
6/5/2023 8:00,8,64.8,156,Unhealthy,68,UG/M3,Valid
6/5/2023 9:00,9,66.8,157,Unhealthy,69,UG/M3,Valid
6/5/2023 10:00,10,69.3,158,Unhealthy,72,UG/M3,Valid
6/5/2023 11:00,11,68.1,158,Unhealthy,67,UG/M3,Valid
6/5/2023 12:00,12,69.1,158,Unhealthy,73,UG/M3,Valid
6/5/2023 13:00,13,70.9,159,Unhealthy,75,UG/M3,Valid
6/5/2023 14:00,14,73.9,161,Unhealthy,81,UG/M3,Valid
6/5/2023 15:00,15,79.5,163,Unhealthy,88,UG/M3,Valid
6/5/2023 16:00,16,79.7,163,Unhealthy,80,UG/M3,Valid
6/5/2023 17:00,17,78.7,163,Unhealthy,77,UG/M3,Valid
6/5/2023 18:00,18,76.8,162,Unhealthy,73,UG/M3,Valid
6/5/2023 19:00,19,74,161,Unhealthy,66,UG/M3,Valid
6/5/2023 20:00,20,74.6,161,Unhealthy,76,UG/M3,Valid
6/5/2023 21:00,21,77,162,Unhealthy,84,UG/M3,Valid
6/5/2023 22:00,22,81.5,164,Unhealthy,92,UG/M3,Valid
6/5/2023 23:00,23,86.4,167,Unhealthy,96,UG/M3,Valid
6/6/2023 0:00,0,115.8,182,Unhealthy,141,UG/M3,Valid
6/6/2023 1:00,1,120.9,185,Unhealthy,126,UG/M3,Valid
6/6/2023 2:00,2,108.9,179,Unhealthy,97,UG/M3,Valid
6/6/2023 3:00,3,89.4,169,Unhealthy,70,UG/M3,Valid
6/6/2023 4:00,4,77.7,162,Unhealthy,66,UG/M3,Valid
6/6/2023 5:00,5,69.3,158,Unhealthy,61,UG/M3,Valid
6/6/2023 6:00,6,61.6,154,Unhealthy,54,UG/M3,Valid
6/6/2023 7:00,7,59.3,153,Unhealthy,57,UG/M3,Valid
6/6/2023 8:00,8,57.1,152,Unhealthy,55,UG/M3,Valid
6/6/2023 9:00,9,63.5,155,Unhealthy,70,UG/M3,Valid
6/6/2023 10:00,10,70.7,159,Unhealthy,78,UG/M3,Valid
6/6/2023 11:00,11,71.3,159,Unhealthy,72,UG/M3,Valid
6/6/2023 12:00,12,70.1,159,Unhealthy,69,UG/M3,Valid
6/6/2023 13:00,13,69.5,158,Unhealthy,69,UG/M3,Valid
6/6/2023 14:00,14,68.8,158,Unhealthy,-15,UG/M3,Invalid
6/6/2023 15:00,15,69.2,158,Unhealthy,70,UG/M3,Valid
6/6/2023 16:00,16,72.1,160,Unhealthy,77,UG/M3,Valid
6/6/2023 17:00,17,73.1,160,Unhealthy,75,UG/M3,Valid
6/6/2023 18:00,18,74,161,Unhealthy,76,UG/M3,Valid
6/6/2023 19:00,19,78.9,163,Unhealthy,86,UG/M3,Valid
6/6/2023 20:00,20,82.8,165,Unhealthy,95,UG/M3,Valid
6/6/2023 21:00,21,89.5,169,Unhealthy,101,UG/M3,Valid
6/6/2023 22:00,22,98.9,173,Unhealthy,111,UG/M3,Valid
6/6/2023 23:00,23,136.9,193,Unhealthy,171,UG/M3,Valid
6/7/2023 0:00,0,153.4,204,Very Unhealthy,170,UG/M3,Valid
6/7/2023 1:00,1,144.2,197,Unhealthy,135,UG/M3,Valid
6/7/2023 2:00,2,133.1,191,Unhealthy,122,UG/M3,Valid
6/7/2023 3:00,3,102,175,Unhealthy,71,UG/M3,Valid
6/7/2023 4:00,4,85,166,Unhealthy,68,UG/M3,Valid
6/7/2023 5:00,5,77.5,162,Unhealthy,70,UG/M3,Valid
6/7/2023 6:00,6,85.2,166,Unhealthy,93,UG/M3,Valid
6/7/2023 7:00,7,76.1,162,Unhealthy,67,UG/M3,Valid
6/7/2023 8:00,8,76.5,162,Unhealthy,77,UG/M3,Valid
6/7/2023 9:00,9,68.7,158,Unhealthy,61,UG/M3,Valid
6/7/2023 10:00,10,70.8,159,Unhealthy,73,UG/M3,Valid
6/7/2023 11:00,11,70.9,159,Unhealthy,71,UG/M3,Valid
6/7/2023 12:00,12,71.4,159,Unhealthy,72,UG/M3,Valid
6/7/2023 13:00,13,77.2,162,Unhealthy,83,UG/M3,Valid
6/7/2023 14:00,14,78.4,163,Unhealthy,84,UG/M3,Valid
6/7/2023 15:00,15,76.9,162,Unhealthy,74,UG/M3,Valid
6/7/2023 16:00,16,77.9,163,Unhealthy,80,UG/M3,Valid
6/7/2023 17:00,17,85.1,166,Unhealthy,97,UG/M3,Valid
6/7/2023 18:00,18,88.8,168,Unhealthy,95,UG/M3,Valid
6/7/2023 19:00,19,91.9,170,Unhealthy,97,UG/M3,Valid
6/7/2023 20:00,20,94.8,171,Unhealthy,99,UG/M3,Valid
6/7/2023 21:00,21,100.9,174,Unhealthy,112,UG/M3,Valid
6/7/2023 22:00,22,97.3,173,Unhealthy,91,UG/M3,Valid
6/7/2023 23:00,23,131.3,190,Unhealthy,165,UG/M3,Valid
6/8/2023 0:00,0,97.1,172,Unhealthy,63,UG/M3,Valid
6/8/2023 1:00,1,104.5,176,Unhealthy,112,UG/M3,Valid
6/8/2023 2:00,2,83.2,165,Unhealthy,62,UG/M3,Valid
6/8/2023 3:00,3,88.1,168,Unhealthy,93,UG/M3,Valid
6/8/2023 4:00,4,81.5,164,Unhealthy,75,UG/M3,Valid
6/8/2023 5:00,5,70.2,159,Unhealthy,59,UG/M3,Valid
6/8/2023 6:00,6,70.6,159,Unhealthy,71,UG/M3,Valid
6/8/2023 7:00,7,82.3,165,Unhealthy,94,UG/M3,Valid
6/8/2023 8:00,8,80.1,164,Unhealthy,78,UG/M3,Valid
6/8/2023 9:00,9,80,164,Unhealthy,80,UG/M3,Valid
6/8/2023 10:00,10,81,164,Unhealthy,82,UG/M3,Valid
6/8/2023 11:00,11,86.6,167,Unhealthy,93,UG/M3,Valid
6/8/2023 12:00,12,94.8,171,Unhealthy,104,UG/M3,Valid
6/8/2023 13:00,13,100.5,174,Unhealthy,108,UG/M3,Valid
6/8/2023 14:00,14,116.3,182,Unhealthy,131,UG/M3,Valid
6/8/2023 15:00,15,104.6,176,Unhealthy,93,UG/M3,Valid
6/8/2023 16:00,16,95.3,172,Unhealthy,86,UG/M3,Valid
6/8/2023 17:00,17,58.1,152,Unhealthy,21,UG/M3,Valid
6/8/2023 18:00,18,42,117,Unhealthy for Sensitive Groups,26,UG/M3,Valid
6/8/2023 19:00,19,46,127,Unhealthy for Sensitive Groups,50,UG/M3,Valid
6/8/2023 20:00,20,61.5,154,Unhealthy,77,UG/M3,Valid
6/8/2023 21:00,21,73.2,160,Unhealthy,85,UG/M3,Valid
6/8/2023 22:00,22,76.6,162,Unhealthy,80,UG/M3,Valid
6/8/2023 23:00,23,127.3,188,Unhealthy,178,UG/M3,Valid
6/9/2023 0:00,0,135.1,192,Unhealthy,143,UG/M3,Valid
6/9/2023 1:00,1,118,183,Unhealthy,101,UG/M3,Valid
6/9/2023 2:00,2,98,173,Unhealthy,78,UG/M3,Valid
6/9/2023 3:00,3,72.5,160,Unhealthy,47,UG/M3,Valid
6/9/2023 4:00,4,78.7,163,Unhealthy,85,UG/M3,Valid
6/9/2023 5:00,5,86.8,167,Unhealthy,95,UG/M3,Valid
6/9/2023 6:00,6,79.4,163,Unhealthy,72,UG/M3,Valid
6/9/2023 7:00,7,69.7,158,Unhealthy,60,UG/M3,Valid
6/9/2023 8:00,8,58.3,152,Unhealthy,47,UG/M3,Valid
6/9/2023 9:00,9,56.6,152,Unhealthy,55,UG/M3,Valid
6/9/2023 10:00,10,66.3,157,Unhealthy,76,UG/M3,Valid
6/9/2023 11:00,11,74.1,161,Unhealthy,82,UG/M3,Valid
6/9/2023 12:00,12,65,156,Unhealthy,56,UG/M3,Valid
6/9/2023 13:00,13,62,154,Unhealthy,59,UG/M3,Valid
6/9/2023 14:00,14,66.5,157,Unhealthy,71,UG/M3,Valid
6/9/2023 15:00,15,48.7,134,Unhealthy for Sensitive Groups,31,UG/M3,Valid
6/9/2023 16:00,16,43.3,120,Unhealthy for Sensitive Groups,38,UG/M3,Valid
6/9/2023 17:00,17,43.6,121,Unhealthy for Sensitive Groups,44,UG/M3,Valid
6/9/2023 18:00,18,45.3,125,Unhealthy for Sensitive Groups,47,UG/M3,Valid
6/9/2023 19:00,19,62.6,155,Unhealthy,80,UG/M3,Valid
6/9/2023 20:00,20,66.3,157,Unhealthy,70,UG/M3,Valid
6/9/2023 21:00,21,59.1,153,Unhealthy,52,UG/M3,Valid
6/9/2023 22:00,22,57,152,Unhealthy,55,UG/M3,Valid
6/9/2023 23:00,23,53,144,Unhealthy for Sensitive Groups,49,UG/M3,Valid
6/10/2023 0:00,0,99,173,Unhealthy,145,UG/M3,Valid
6/10/2023 1:00,1,119.5,184,Unhealthy,140,UG/M3,Valid
6/10/2023 2:00,2,106.7,177,Unhealthy,94,UG/M3,Valid
6/10/2023 3:00,3,90.3,169,Unhealthy,74,UG/M3,Valid
6/10/2023 4:00,4,86.1,167,Unhealthy,82,UG/M3,Valid
6/10/2023 5:00,5,102.6,175,Unhealthy,119,UG/M3,Valid
6/10/2023 6:00,6,88.8,168,Unhealthy,75,UG/M3,Valid
6/10/2023 7:00,7,83.9,166,Unhealthy,79,UG/M3,Valid
6/10/2023 8:00,8,73.9,161,Unhealthy,64,UG/M3,Valid
6/10/2023 9:00,9,65.4,156,Unhealthy,57,UG/M3,Valid
6/10/2023 10:00,10,58.7,153,Unhealthy,52,UG/M3,Valid
6/10/2023 11:00,11,57.3,152,Unhealthy,56,UG/M3,Valid
6/10/2023 12:00,12,50.6,138,Unhealthy for Sensitive Groups,44,UG/M3,Valid
6/10/2023 13:00,13,48.3,133,Unhealthy for Sensitive Groups,46,UG/M3,Valid
6/10/2023 14:00,14,37.6,106,Unhealthy for Sensitive Groups,27,UG/M3,Valid
6/10/2023 15:00,15,53.8,146,Unhealthy for Sensitive Groups,70,UG/M3,Valid
6/10/2023 16:00,16,83.9,166,Unhealthy,114,UG/M3,Valid
6/10/2023 17:00,17,71.4,159,Unhealthy,59,UG/M3,Valid
6/10/2023 18:00,18,69.2,158,Unhealthy,67,UG/M3,Valid
